empresa_locacao, modelo_carro, quilometragem, ano, preco
Movida,VOLKSWAGEN SAVEIRO 1.6 MSI ROBUST CS 8V FLEX 2P MANUAL,42.18,2017,R$ 37.460
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,36.232,2018,R$ 65.160
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,33.599,2018,R$ 66.530
Movida,VOLKSWAGEN SAVEIRO 1.6 MSI ROBUST CS 8V FLEX 2P MANUAL,50.901,2018,R$ 39.990
Movida,RENAULT KANGOO 1.6 EXPRESS 16V FLEX 3P MANUAL,46.797,2017,R$ 39.460
Movida,RENAULT SANDERO 1.6 EXPRESSION 8V FLEX 4P MANUAL,45.119,2016,R$ 30.930
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,40.751,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,31.165,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,43.775,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,49.154,2018,R$ 31.800
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,51.397,2018,R$ 31.690
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,34.624,2018,R$ 32.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,32.997,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.214,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,37.973,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.249,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.162,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.615,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.349,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,35.379,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,25.955,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,39.042,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.021,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,39.028,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,40.93,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,53.657,2018,R$ 35.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,38.796,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,45.761,2018,R$ 35.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,37.433,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,38.796,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,35.727,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,47.2,2018,R$ 35.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,40.782,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,42.065,2018,R$ 35.390
Movida,RENAULT LOGAN 1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,38.843,2017,R$ 33.360
Movida,RENAULT LOGAN 1.6 16V SCE FLEX EXPRESSION MANUAL,37.291,2017,R$ 39.290
Movida,RENAULT LOGAN 1.6 16V SCE FLEX EXPRESSION MANUAL,31.301,2018,R$ 42.330
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,37.918,2018,R$ 36.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,31.501,2018,R$ 36.990
Movida,RENAULT LOGAN 1.6 16V SCE FLEX EXPRESSION MANUAL,32.01,2017,R$ 40.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,37.285,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,31.155,2018,R$ 39.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,37.625,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,41.1,2018,R$ 38.430
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,37.688,2017,R$ 35.460
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,29.022,2017,R$ 36.230
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,36.82,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,31.838,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,34.867,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.657,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,42.004,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,34.169,2017,R$ 36.230
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,34.636,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.281,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,41.939,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.001,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,31.834,2018,R$ 39.130
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,34.093,2017,R$ 38.190
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,46.56,2017,R$ 36.990
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,32.694,2018,R$ 41.190
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,39.988,2018,R$ 55.860
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,40.192,2018,R$ 40.330
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.89,2017,R$ 37.990
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.833,2018,R$ 40.190
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,56.894,2017,R$ 36.990
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,36.906,2017,R$ 37.390
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,32.354,2017,R$ 38.190
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,33.504,2018,R$ 41.190
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,34.454,2018,R$ 41.190
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,34.187,2017,R$ 44.630
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,33.368,2018,R$ 41.190
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,31.264,2018,R$ 41.190
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.38,2018,R$ 41.130
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,32.394,2018,R$ 45.230
Movida,CHEVROLET ONIX 1.0 MPFI LT 8V FLEX 4P MANUAL,26.181,2016,R$ 36.660
Movida,TOYOTA ETIOS 1.5 XS 16V FLEX 4P MANUAL,34.457,2018,R$ 46.390
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,32.637,2018,R$ 41.590
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,37.886,2018,R$ 40.730
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,35.814,2018,R$ 40.730
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,36.129,2018,R$ 40.730
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,43.608,2018,R$ 40.730
Movida,FIAT FIORINO 1.4 MPI FURGAO 8V FLEX 2P MANUAL,26.399,2016,R$ 38.830
Movida,JEEP RENEGADE 1.8 16V FLEX SPORT 4P AUTOMATICO,35.263,2016,R$ 63.730
Movida,VOLKSWAGEN SAVEIRO 1.6 MSI ROBUST CS 8V FLEX 2P MANUAL,70.979,2017,R$ 36.660
Movida,RENAULT KANGOO 1.6 EXPRESS 16V FLEX 3P MANUAL,31.324,2017,R$ 40.730
Movida,RENAULT LOGAN 1.6 16V SCE FLEX EXPRESSION MANUAL,56.98,2017,R$ 38.860
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,35.371,2018,R$ 38.330
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,32.736,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,33.087,2018,R$ 33.900
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,43.165,2017,R$ 31.130
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,33.714,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.042,2018,R$ 33.900
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,51.315,2018,R$ 35.130
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,32.511,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,30.77,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,35.003,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,33.951,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,32.147,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,51.2,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,44.305,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,37.845,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,31.812,2018,R$ 33.900
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,33.066,2018,R$ 35.430
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,39.35,2018,R$ 40.530
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,34.644,2018,R$ 41.390
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,35.497,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,48.258,2018,R$ 35.130
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,47.614,2018,R$ 34.330
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,45.815,2018,R$ 35.130
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,44.351,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,39.913,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,33.238,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,33.63,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,39.038,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,50.263,2018,R$ 34.330
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,32.202,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,32.923,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,44.676,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,32.511,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,43.285,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,32.482,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,37.85,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,47.879,2018,R$ 35.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,38.438,2018,R$ 35.390
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,31.18,2018,R$ 41.390
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,42.079,2018,R$ 36.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,41.626,2018,R$ 36.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,50.6,2018,R$ 38.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,42.265,2017,R$ 35.460
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,49.024,2018,R$ 38.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,31.806,2018,R$ 36.990
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,37.981,2018,R$ 36.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,32.077,2018,R$ 36.990
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,28.054,2018,R$ 39.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,40.147,2018,R$ 36.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,32.145,2018,R$ 39.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,41.276,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,43.779,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,52.74,2018,R$ 38.130
Movida,AUDI A3 1.4 TFSI SEDAN AMBIENTE 16V FLEX 4P TIPTRONIC,38.002,2016,R$ 78.490
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,42.601,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,24.5,2017,R$ 36.960
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,32.467,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,66.734,2017,R$ 34.730
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,31.082,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.1,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,37.147,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,35.941,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,36.615,2018,R$ 38.330
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,36.001,2018,R$ 55.860
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,40.091,2017,R$ 51.990
Movida,HYUNDAI HB20S 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,62.592,2017,R$ 51.460
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,50.483,2017,R$ 51.460
Movida,HYUNDAI HB20S 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,29.591,2017,R$ 53.660
Movida,RENAULT DUSTER 2.0 16V HI-FLEX DYNAMIQUE AUTOMATICO,43.09,2018,R$ 69.390
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,42.211,2018,R$ 44.290
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,34.103,2018,R$ 57.130
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,49.54,2017,R$ 51.460
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,49.213,2018,R$ 39.760
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.922,2018,R$ 41.130
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,38,2018,R$ 40.330
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,35.5,2018,R$ 45.460
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,34.323,2018,R$ 45.230
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,34.025,2018,R$ 45.230
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,34.435,2018,R$ 45.230
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,35.24,2018,R$ 40.190
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,37.93,2018,R$ 40.190
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,43.523,2018,R$ 40.190
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,46.997,2018,R$ 43.830
Movida,HYUNDAI HB20S 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,42.763,2018,R$ 54.530
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,32.933,2018,R$ 45.230
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,33.674,2018,R$ 45.230
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,32.604,2018,R$ 41.590
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,37.291,2018,R$ 40.730
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,48.268,2018,R$ 40.330
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,48.923,2018,R$ 40.330
Movida,RENAULT FLUENCE 2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMATICO,34.889,2017,R$ 61.760
Movida,MERCEDES-BENZ C 180 1.6 CGI AVANTGARDE 16V TURBO GASOLINA 4P AUTOMATICO,34.368,2017,R$ 131.360
Movida,MERCEDES-BENZ C 180 1.6 CGI AVANTGARDE 16V TURBO GASOLINA 4P AUTOMATICO,32.174,2017,R$ 131.360
Movida,MERCEDES-BENZ C 180 1.6 CGI AVANTGARDE 16V TURBO GASOLINA 4P AUTOMATICO,30.196,2017,R$ 131.360
Movida,MERCEDES-BENZ C 180 1.6 CGI AVANTGARDE 16V TURBO GASOLINA 4P AUTOMATICO,38.6,2017,R$ 128.660
Movida,RENAULT FLUENCE 2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMATICO,31.823,2017,R$ 61.760
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,34.753,2017,R$ 72.690
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,45.99,2017,R$ 61.760
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,71.95,2017,R$ 61.130
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,35.27,2017,R$ 71.190
Movida,CHEVROLET PRISMA 1.0 MPFI JOY 8V FLEX 4P MANUAL,42.412,2018,R$ 39.890
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,32.651,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,36.318,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,42.001,2018,R$ 33.900
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,37.711,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,53.987,2018,R$ 35.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,38.605,2018,R$ 38.430
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,39.262,2017,R$ 37.390
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,32.036,2018,R$ 41.190
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,32.927,2018,R$ 45.230
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,42.675,2017,R$ 62.430
Movida,FORD FUSION 2.5 16V FLEX 4P AUTOMATICO,1,2016,R$ 77.290
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,33.349,2017,R$ 31.690
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,40.215,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,32.741,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,43.321,2018,R$ 32.350
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,38.705,2017,R$ 31.130
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,39.23,2018,R$ 32.130
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,41.351,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,38.179,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,29.384,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,38.945,2018,R$ 33.900
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,32.988,2018,R$ 41.190
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,41.9,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,51.585,2018,R$ 35.130
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,36.865,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,42.359,2018,R$ 35.390
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,34.205,2018,R$ 32.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,35.382,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,39.6,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,36.591,2018,R$ 35.390
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,39.06,2018,R$ 40.530
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,41.826,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,32.047,2018,R$ 39.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,50.973,2018,R$ 38.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,35.68,2018,R$ 36.230
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,34.297,2018,R$ 36.990
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,50.792,2018,R$ 38.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,35.359,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,31.051,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,32.212,2018,R$ 39.130
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,28.424,2018,R$ 41.190
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,43.936,2018,R$ 40.330
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.797,2018,R$ 40.190
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,40.09,2018,R$ 45.460
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,32.315,2018,R$ 46.430
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,50.868,2018,R$ 39.760
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,38.351,2018,R$ 44.290
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,59.447,2018,R$ 43.830
Movida,RENAULT KANGOO 1.6 EXPRESS 16V FLEX 3P MANUAL,42.9,2017,R$ 39.890
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.2,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.6,2018,R$ 33.900
Movida,RENAULT LOGAN 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,37.448,2018,R$ 36.230
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,36.829,2018,R$ 38.330
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,45.07,2017,R$ 36.990
